Nfact;FechaVenta;FechaPago;PrecioVenta;CostoVenta;Margen;ProdId;Sucursal;IdCliente
1302;2015-02-24 00:00:00,000;2015-03-21 00:00:00,000;84954672;33774964;51179708;1554;"N06";4878
1303;2015-02-24 00:00:00,000;2015-04-27 00:00:00,000;41180636;30929926;10250710;1541;"S03";4913
1305;2015-02-26 00:00:00,000;2015-05-04 00:00:00,000;12357692;27563117;-15205425;1544;"N02";4827
1306;2015-02-27 00:00:00,000;2015-03-25 00:00:00,000;21992113;37266935;-15274822;1542;"C05";4917
1308;2015-03-01 00:00:00,000;2015-03-28 00:00:00,000;74808287;29839505;44968782;1522;"S04";4832
1310;2015-03-02 00:00:00,000;2015-03-18 00:00:00,000;16228495;35676075;-19447580;1538;"S01";4919
1311;2015-03-05 00:00:00,000;2015-05-22 00:00:00,000;47400530;31666202;15734328;1521;"S03";4837
1312;2015-03-06 00:00:00,000;2015-04-25 00:00:00,000;7204758;37266935;-30062177;1542;"S05";4880
1314;2015-03-07 00:00:00,000;2015-05-29 00:00:00,000;78334927;35676075;42658852;1538;"C04";4918
1315;2015-03-08 00:00:00,000;2015-05-19 00:00:00,000;69894477;44980798;24913679;1540;"S04";4816
1316;2015-03-09 00:00:00,000;2015-04-03 00:00:00,000;4156859;31243926;-27087067;1549;"N08";4819
1317;2015-03-11 00:00:00,000;2015-04-05 00:00:00,000;7367791;39372824;-32005033;1543;"S01";4844
1319;2015-03-13 00:00:00,000;2015-05-02 00:00:00,000;49019820;33846226;15173594;1525;"N07";4891
1321;2015-03-15 00:00:00,000;2015-04-26 00:00:00,000;43996628;39372824;4623804;1543;"S04";4807
1322;2015-03-16 00:00:00,000;2015-04-20 00:00:00,000;57019574;33846226;23173348;1525;"N03";4903
1323;2015-03-18 00:00:00,000;2015-05-21 00:00:00,000;46560627;29779423;16781204;1524;"N03";4813
1324;2015-03-18 00:00:00,000;2015-05-12 00:00:00,000;23141788;31960772;-8818984;1523;"S05";4826
1325;2015-03-18 00:00:00,000;2015-06-04 00:00:00,000;86729023;37266935;49462088;1542;"S02";4862
1327;2015-03-20 00:00:00,000;2015-06-16 00:00:00,000;37700209;30339947;7360262;1527;"S01";4902
1331;2015-03-25 00:00:00,000;2015-05-18 00:00:00,000;69710646;35435914;34274732;1539;"N07";4806
1332;2015-03-30 00:00:00,000;2015-04-08 00:00:00,000;55173979;29779423;25394556;1524;"N02";4840
1333;2015-03-31 00:00:00,000;2015-06-24 00:00:00,000;83587153;35676075;47911078;1538;"N07";4807
1334;2015-04-01 00:00:00,000;2015-06-18 00:00:00,000;37633739;33774964;3858775;1554;"S02";4899
1335;2015-04-01 00:00:00,000;2015-05-30 00:00:00,000;62748808;28764214;33984594;1553;"S03";4863
1338;2015-04-12 00:00:00,000;2015-04-16 00:00:00,000;11863124;28454772;-16591648;1546;"S02";4822
1342;2015-04-14 00:00:00,000;2015-04-18 00:00:00,000;72158754;30580490;41578264;1536;"S01";4822
1343;2015-04-15 00:00:00,000;2015-07-08 00:00:00,000;5509755;35435914;-29926159;1539;"C05";4884
1345;2015-04-16 00:00:00,000;2015-05-20 00:00:00,000;12709973;37718661;-25008688;1550;"S05";4811
1348;2015-04-19 00:00:00,000;2015-07-21 00:00:00,000;54263091;28764214;25498877;1553;"N07";4882
1349;2015-04-19 00:00:00,000;2015-07-16 00:00:00,000;65538134;31666202;33871932;1521;"N03";4814
1350;2015-04-19 00:00:00,000;2015-05-23 00:00:00,000;77142496;34978105;42164391;1551;"S03";4921
1352;2015-04-23 00:00:00,000;2015-06-22 00:00:00,000;15064953;33544527;-18479574;1533;"N04";4863
1353;2015-04-24 00:00:00,000;2015-07-22 00:00:00,000;30087120;34978105;-4890985;1551;"N07";4912
1354;2015-04-24 00:00:00,000;2015-07-05 00:00:00,000;57250364;35422391;21827973;1545;"S02";4876
1356;2015-04-27 00:00:00,000;2015-07-19 00:00:00,000;82059670;44980798;37078872;1540;"S03";4824
1357;2015-04-27 00:00:00,000;2015-05-26 00:00:00,000;43179313;27563117;15616196;1544;"C06";4917
1358;2015-04-29 00:00:00,000;2015-07-19 00:00:00,000;81095928;30339947;50755981;1527;"N08";4917
1359;2015-05-01 00:00:00,000;2015-07-04 00:00:00,000;72891881;30580490;42311391;1536;"N03";4835
1360;2015-05-01 00:00:00,000;2015-07-20 00:00:00,000;36040710;29779423;6261287;1524;"C07";4923
1361;2015-05-02 00:00:00,000;2015-05-22 00:00:00,000;20066269;29839505;-9773236;1522;"N07";4824
1362;2015-05-02 00:00:00,000;2015-06-02 00:00:00,000;60768876;31960772;28808104;1523;"C06";4811
1363;2015-05-02 00:00:00,000;2015-07-12 00:00:00,000;8835274;30253926;-21418652;1547;"C05";4935
1369;2015-05-10 00:00:00,000;2015-06-24 00:00:00,000;13792976;30253926;-16460950;1547;"S02";4815
1370;2015-05-12 00:00:00,000;2015-07-04 00:00:00,000;3433311;33493114;-30059803;1534;"S01";4878
1371;2015-05-12 00:00:00,000;2015-05-16 00:00:00,000;89420208;39372824;50047384;1543;"C05";4820
1374;2015-05-16 00:00:00,000;2015-06-03 00:00:00,000;85348635;30580490;54768145;1536;"C05";4846
1375;2015-05-17 00:00:00,000;2015-06-27 00:00:00,000;38772227;30172653;8599574;1526;"N06";4827
1376;2015-05-17 00:00:00,000;2015-06-14 00:00:00,000;38792647;32378412;6414235;1531;"N07";4823
1377;2015-05-18 00:00:00,000;2015-07-25 00:00:00,000;63666271;32378412;31287859;1531;"N08";4885
1379;2015-05-20 00:00:00,000;2015-05-31 00:00:00,000;90217063;39372824;50844239;1543;"C04";4943
1381;2015-05-22 00:00:00,000;2015-07-08 00:00:00,000;35868273;39372824;-3504551;1543;"N07";4917
1382;2015-05-23 00:00:00,000;2015-06-04 00:00:00,000;28147697;34347677;-6199980;1532;"C04";4822
1385;2015-05-25 00:00:00,000;2015-06-28 00:00:00,000;78889577;32378412;46511165;1531;"S03";4825
1387;2015-05-25 00:00:00,000;2015-07-12 00:00:00,000;39817449;30339947;9477502;1527;"N02";4861
1389;2015-05-26 00:00:00,000;2015-08-21 00:00:00,000;27104661;29410295;-2305634;1537;"N08";4872
1391;2015-05-27 00:00:00,000;2015-08-14 00:00:00,000;72456222;30826161;41630061;1555;"N06";4874
1393;2015-05-29 00:00:00,000;2015-06-01 00:00:00,000;10932262;37718661;-26786399;1550;"S03";4860
1394;2015-06-01 00:00:00,000;2015-06-20 00:00:00,000;24302385;30172653;-5870268;1526;"C06";4860
1395;2015-06-01 00:00:00,000;2015-06-08 00:00:00,000;51926734;39637083;12289651;1528;"N02";4902
1396;2015-06-02 00:00:00,000;2015-07-29 00:00:00,000;62242862;29779423;32463439;1524;"N07";4834
1397;2015-06-02 00:00:00,000;2015-08-21 00:00:00,000;38864925;29184176;9680749;1529;"N07";4862
1398;2015-06-02 00:00:00,000;2015-06-17 00:00:00,000;88432980;31666202;56766778;1521;"S01";4891
1399;2015-06-04 00:00:00,000;2015-07-06 00:00:00,000;65076946;44980798;20096148;1540;"N07";4818
1400;2015-06-05 00:00:00,000;2015-07-15 00:00:00,000;85665721;44980798;40684923;1540;"S02";4838
1402;2015-06-07 00:00:00,000;2015-09-07 00:00:00,000;57190910;33341159;23849751;1535;"S01";4838
1403;2015-06-07 00:00:00,000;2015-08-19 00:00:00,000;86045627;27563117;58482510;1544;"S01";4861
1404;2015-06-10 00:00:00,000;2015-07-14 00:00:00,000;82011931;29184176;52827755;1529;"S05";4830
1408;2015-06-12 00:00:00,000;2015-06-20 00:00:00,000;89541615;32378412;57163203;1531;"C04";4817
1409;2015-06-13 00:00:00,000;2015-08-20 00:00:00,000;52088026;30172653;21915373;1526;"S03";4817
1410;2015-06-14 00:00:00,000;2015-08-11 00:00:00,000;9185539;33774964;-24589425;1554;"S04";4872
1411;2015-06-16 00:00:00,000;2015-08-09 00:00:00,000;26169161;30253926;-4084765;1547;"N05";4885
1413;2015-06-18 00:00:00,000;2015-07-25 00:00:00,000;48637117;29839505;18797612;1522;"S03";4827
1414;2015-06-19 00:00:00,000;2015-08-02 00:00:00,000;15196173;29839505;-14643332;1522;"S01";4876
1415;2015-06-20 00:00:00,000;2015-07-23 00:00:00,000;8642444;27563117;-18920673;1544;"N05";4804
1416;2015-06-20 00:00:00,000;2015-07-24 00:00:00,000;83867675;35435914;48431761;1539;"N07";4873
1417;2015-06-20 00:00:00,000;2015-07-20 00:00:00,000;50887762;34347677;16540085;1532;"N08";4902
1418;2015-06-21 00:00:00,000;2015-06-28 00:00:00,000;2319781;35676075;-33356294;1538;"S03";4807
1419;2015-06-22 00:00:00,000;2015-09-15 00:00:00,000;461773;29184176;-28722403;1529;"N03";4891
1420;2015-06-22 00:00:00,000;2015-07-05 00:00:00,000;54900417;28764214;26136203;1553;"C04";4875
1421;2015-06-23 00:00:00,000;2015-08-29 00:00:00,000;13306361;33493114;-20186753;1534;"C04";4825
1422;2015-06-24 00:00:00,000;2015-08-03 00:00:00,000;82190886;29410295;52780591;1537;"C04";4805
1424;2015-06-25 00:00:00,000;2015-07-08 00:00:00,000;20810594;33493114;-12682520;1534;"N06";4840
1425;2015-06-25 00:00:00,000;2015-07-04 00:00:00,000;8026032;30826161;-22800129;1555;"S04";4864
1426;2015-06-26 00:00:00,000;2015-08-25 00:00:00,000;77494928;30172653;47322275;1526;"N04";4919
1429;2015-06-28 00:00:00,000;2015-07-15 00:00:00,000;44567152;31015566;13551586;1530;"S04";4918
1431;2015-07-01 00:00:00,000;2015-07-24 00:00:00,000;69558455;34978105;34580350;1551;"N06";4827
1433;2015-07-03 00:00:00,000;2015-08-16 00:00:00,000;95389677;33846226;61543451;1525;"S03";4810
1434;2015-07-07 00:00:00,000;2015-07-19 00:00:00,000;23181841;31243926;-8062085;1549;"C05";4836
1435;2015-07-12 00:00:00,000;2015-09-16 00:00:00,000;45925928;34347677;11578251;1532;"N07";4825
1436;2015-07-13 00:00:00,000;2015-09-06 00:00:00,000;62365889;30929926;31435963;1541;"C04";4891
1438;2015-07-14 00:00:00,000;2015-07-31 00:00:00,000;92764754;35422391;57342363;1545;"S01";4886
1440;2015-07-17 00:00:00,000;2015-10-06 00:00:00,000;55591104;27563117;28027987;1544;"N06";4834
1441;2015-07-17 00:00:00,000;2015-09-20 00:00:00,000;97812199;30253926;67558273;1547;"N02";4903
1442;2015-07-18 00:00:00,000;2015-10-04 00:00:00,000;40549439;29410295;11139144;1537;"S05";4862
1443;2015-07-18 00:00:00,000;2015-09-05 00:00:00,000;19280303;29184176;-9903873;1529;"N02";4911
1446;2015-07-20 00:00:00,000;2015-08-05 00:00:00,000;10667157;33341159;-22674002;1535;"N03";4903
1448;2015-07-21 00:00:00,000;2015-09-03 00:00:00,000;31866539;35435914;-3569375;1539;"S02";4817
1449;2015-07-22 00:00:00,000;2015-08-19 00:00:00,000;35829923;35422391;407532;1545;"C05";4833
1450;2015-07-25 00:00:00,000;2015-08-23 00:00:00,000;6510001;37718661;-31208660;1550;"N03";4833
1451;2015-07-27 00:00:00,000;2015-08-04 00:00:00,000;95233264;37718661;57514603;1550;"C06";4802
1454;2015-07-28 00:00:00,000;2015-10-24 00:00:00,000;61279302;35435914;25843388;1539;"C05";4801
1455;2015-07-29 00:00:00,000;2015-08-24 00:00:00,000;32627254;33846226;-1218972;1525;"N04";4902
1457;2015-08-02 00:00:00,000;2015-09-28 00:00:00,000;88545627;33341159;55204468;1535;"N08";4861
1459;2015-08-03 00:00:00,000;2015-08-05 00:00:00,000;84336702;27800003;56536699;1552;"S03";4824
1463;2015-08-07 00:00:00,000;2015-11-05 00:00:00,000;22555051;32378412;-9823361;1531;"S05";4880
1464;2015-08-12 00:00:00,000;2015-10-17 00:00:00,000;25742483;28764214;-3021731;1553;"C07";4805
1466;2015-08-14 00:00:00,000;2015-09-23 00:00:00,000;96623880;35676075;60947805;1538;"S03";4911
1467;2015-08-15 00:00:00,000;2015-11-07 00:00:00,000;17251534;30172653;-12921119;1526;"S04";4804
1468;2015-08-16 00:00:00,000;2015-11-18 00:00:00,000;77210210;28454772;48755438;1546;"C06";4856
1469;2015-08-18 00:00:00,000;2015-08-30 00:00:00,000;35088199;28764214;6323985;1553;"S02";4921
1470;2015-08-18 00:00:00,000;2015-10-10 00:00:00,000;8657819;37718661;-29060842;1550;"C04";4863
1472;2015-08-20 00:00:00,000;2015-11-09 00:00:00,000;42142120;35435914;6706206;1539;"N04";4880
1474;2015-08-22 00:00:00,000;2015-10-16 00:00:00,000;42963746;35435914;7527832;1539;"C07";4830
1477;2015-08-24 00:00:00,000;2015-10-30 00:00:00,000;53787738;29839505;23948233;1522;"N06";4840
1478;2015-08-25 00:00:00,000;2015-10-09 00:00:00,000;90705201;37718661;52986540;1550;"N04";4888
1483;2015-08-28 00:00:00,000;2015-10-27 00:00:00,000;73930305;30826161;43104144;1555;"N03";4816
1486;2015-09-01 00:00:00,000;2015-09-06 00:00:00,000;58554312;30826161;27728151;1555;"N07";4837
1487;2015-09-02 00:00:00,000;2015-11-08 00:00:00,000;79246825;44980798;34266027;1540;"N08";4853
1488;2015-09-05 00:00:00,000;2015-10-30 00:00:00,000;33343323;30826161;2517162;1555;"S01";4893
1489;2015-09-06 00:00:00,000;2015-10-31 00:00:00,000;40167011;31243926;8923085;1549;"N02";4846
1490;2015-09-09 00:00:00,000;2015-11-23 00:00:00,000;72729253;30580490;42148763;1536;"C04";4875
1491;2015-09-10 00:00:00,000;2015-10-20 00:00:00,000;55230316;33774964;21455352;1554;"C05";4838
1492;2015-09-13 00:00:00,000;2015-10-01 00:00:00,000;7519331;27800003;-20280672;1552;"N03";4845
1495;2015-09-17 00:00:00,000;2015-09-28 00:00:00,000;95756272;29410295;66345977;1537;"N05";4859
1496;2015-09-17 00:00:00,000;2015-12-02 00:00:00,000;30744692;27563117;3181575;1544;"C07";4893
1497;2015-09-17 00:00:00,000;2015-11-20 00:00:00,000;42182658;31960772;10221886;1523;"N02";4896
1501;2015-09-22 00:00:00,000;2015-12-11 00:00:00,000;50463331;37266935;13196396;1542;"N07";4824
1502;2015-09-22 00:00:00,000;2015-09-25 00:00:00,000;88122653;37266935;50855718;1542;"S03";4827
1504;2015-09-23 00:00:00,000;2015-11-18 00:00:00,000;32687924;29410295;3277629;1537;"C05";4822
1506;2015-09-29 00:00:00,000;2015-12-17 00:00:00,000;1208250;30929926;-29721676;1541;"C07";4815
1508;2015-10-03 00:00:00,000;2015-12-04 00:00:00,000;57410202;39637083;17773119;1528;"C05";4866
1509;2015-10-07 00:00:00,000;2015-11-21 00:00:00,000;56126981;31960772;24166209;1523;"N05";4876
1510;2015-10-08 00:00:00,000;2015-12-26 00:00:00,000;89687312;33341159;56346153;1535;"S02";4822
1511;2015-10-08 00:00:00,000;2015-12-10 00:00:00,000;12926734;30826161;-17899427;1555;"C04";4852
1513;2015-10-10 00:00:00,000;2016-01-07 00:00:00,000;79473846;33341159;46132687;1535;"N02";4807
1515;2015-10-13 00:00:00,000;2015-11-08 00:00:00,000;32547932;33493114;-945182;1534;"N02";4832
1518;2015-10-15 00:00:00,000;2015-11-14 00:00:00,000;73404801;30929926;42474875;1541;"N02";4902
1519;2015-10-16 00:00:00,000;2015-12-15 00:00:00,000;84733808;37266935;47466873;1542;"N04";4834
1521;2015-10-18 00:00:00,000;2015-12-13 00:00:00,000;13362746;35435914;-22073168;1539;"S03";4807
1522;2015-10-19 00:00:00,000;2015-11-16 00:00:00,000;33132942;30929926;2203016;1541;"S01";4912
1523;2015-10-21 00:00:00,000;2015-12-05 00:00:00,000;22072887;30339947;-8267060;1527;"C06";4941
1524;2015-10-21 00:00:00,000;2015-12-08 00:00:00,000;88804501;34347677;54456824;1532;"S01";4810
1525;2015-10-25 00:00:00,000;2015-12-17 00:00:00,000;72914952;31666202;41248750;1521;"N04";4852
1526;2015-10-26 00:00:00,000;2016-01-28 00:00:00,000;91171516;31654264;59517252;1548;"C05";4942
1529;2015-10-30 00:00:00,000;2016-01-12 00:00:00,000;58588995;37266935;21322060;1542;"N05";4810
1530;2015-10-30 00:00:00,000;2015-12-21 00:00:00,000;6813263;33493114;-26679851;1534;"N07";4829
1531;2015-10-31 00:00:00,000;2015-11-12 00:00:00,000;81493905;31666202;49827703;1521;"N07";4836
1532;2015-11-01 00:00:00,000;2015-12-30 00:00:00,000;18236161;30826161;-12590000;1555;"N04";4856
1533;2015-11-01 00:00:00,000;2015-12-16 00:00:00,000;43984554;32378412;11606142;1531;"N02";4829
1535;2015-11-03 00:00:00,000;2016-02-06 00:00:00,000;74246605;30826161;43420444;1555;"C05";4837
1536;2015-11-04 00:00:00,000;2015-11-20 00:00:00,000;79484827;29779423;49705404;1524;"N08";4815
1538;2015-11-06 00:00:00,000;2015-12-09 00:00:00,000;90739784;30253926;60485858;1547;"N08";4835
1539;2015-11-06 00:00:00,000;2016-01-19 00:00:00,000;46022751;29779423;16243328;1524;"S05";4912
1543;2015-11-16 00:00:00,000;2016-02-04 00:00:00,000;19820617;35422391;-15601774;1545;"C05";4919
1544;2015-11-17 00:00:00,000;2015-11-25 00:00:00,000;71991054;33544527;38446527;1533;"N08";4917
1545;2015-11-18 00:00:00,000;2015-12-12 00:00:00,000;49802501;31654264;18148237;1548;"N04";4880
1546;2015-11-18 00:00:00,000;2015-11-25 00:00:00,000;88166331;34347677;53818654;1532;"C05";4829
1547;2015-11-19 00:00:00,000;2016-02-15 00:00:00,000;25787924;30253926;-4466002;1547;"S01";4914
1548;2015-11-26 00:00:00,000;2016-01-14 00:00:00,000;12113101;34978105;-22865004;1551;"N02";4813
1549;2015-11-27 00:00:00,000;2016-02-27 00:00:00,000;25142269;30826161;-5683892;1555;"N05";4832
1550;2015-11-28 00:00:00,000;2015-12-16 00:00:00,000;38139790;28764214;9375576;1553;"N02";4886
1551;2015-11-28 00:00:00,000;2016-02-08 00:00:00,000;2137769;33846226;-31708457;1525;"C05";4902
1552;2015-11-29 00:00:00,000;2016-02-20 00:00:00,000;79024076;33846226;45177850;1525;"N04";4819
1555;2015-12-04 00:00:00,000;2015-12-18 00:00:00,000;20337092;33846226;-13509134;1525;"N06";4814
1556;2015-12-06 00:00:00,000;2015-12-20 00:00:00,000;14418261;34347677;-19929416;1532;"C07";4916
1558;2015-12-09 00:00:00,000;2016-02-04 00:00:00,000;87059894;33846226;53213668;1525;"S05";4849
1561;2015-12-09 00:00:00,000;2015-12-15 00:00:00,000;15092856;31015566;-15922710;1530;"C05";4896
1562;2015-12-10 00:00:00,000;2015-12-31 00:00:00,000;88044419;44980798;43063621;1540;"N06";4831
1563;2015-12-13 00:00:00,000;2016-03-07 00:00:00,000;64649361;31960772;32688589;1523;"N07";4860
1564;2015-12-13 00:00:00,000;2016-01-19 00:00:00,000;75859066;37718661;38140405;1550;"N08";4921
1568;2015-12-18 00:00:00,000;2016-01-10 00:00:00,000;42928883;27800003;15128880;1552;"N02";4825
1569;2015-12-18 00:00:00,000;2016-03-14 00:00:00,000;50424938;37266935;13158003;1542;"S04";4828
1571;2015-12-19 00:00:00,000;2016-03-12 00:00:00,000;68009405;30580490;37428915;1536;"S03";4863
1572;2015-12-20 00:00:00,000;2016-03-07 00:00:00,000;74907405;27800003;47107402;1552;"N05";4803
1573;2015-12-20 00:00:00,000;2016-01-09 00:00:00,000;21521905;30580490;-9058585;1536;"C07";4854
1574;2015-12-20 00:00:00,000;2015-12-28 00:00:00,000;65858191;29184176;36674015;1529;"C07";4827
1575;2015-12-21 00:00:00,000;2016-01-13 00:00:00,000;73315750;39372824;33942926;1543;"N03";4915
1576;2015-12-22 00:00:00,000;2016-01-18 00:00:00,000;58018530;31243926;26774604;1549;"S05";4920
1577;2015-12-23 00:00:00,000;2016-02-27 00:00:00,000;589079;33493114;-32904035;1534;"C05";4919
1582;2015-12-31 00:00:00,000;2016-01-24 00:00:00,000;37035473;27563117;9472356;1544;"S02";4852
1584;2016-01-02 00:00:00,000;2016-02-15 00:00:00,000;4521978;30826161;-26304183;1555;"S02";4896
1585;2016-01-03 00:00:00,000;2016-03-12 00:00:00,000;49512382;31960772;17551610;1523;"S02";4803
1587;2016-01-08 00:00:00,000;2016-01-28 00:00:00,000;12768270;29184176;-16415906;1529;"N08";4836
1589;2016-01-12 00:00:00,000;2016-04-12 00:00:00,000;61574990;39372824;22202166;1543;"N06";4830
1590;2016-01-13 00:00:00,000;2016-03-26 00:00:00,000;48576531;33493114;15083417;1534;"C05";4830
1592;2016-01-14 00:00:00,000;2016-04-14 00:00:00,000;71011318;35676075;35335243;1538;"N03";4896
1595;2016-01-16 00:00:00,000;2016-01-30 00:00:00,000;42980769;33846226;9134543;1525;"S02";4821
1596;2016-01-17 00:00:00,000;2016-04-12 00:00:00,000;45118039;39372824;5745215;1543;"S02";4832
1598;2016-01-18 00:00:00,000;2016-02-28 00:00:00,000;61752049;31243926;30508123;1549;"C04";4844
1600;2016-01-22 00:00:00,000;2016-04-21 00:00:00,000;25061471;35422391;-10360920;1545;"N05";4822
1601;2016-01-23 00:00:00,000;2016-03-14 00:00:00,000;33248578;35422391;-2173813;1545;"C07";4918
1602;2016-01-26 00:00:00,000;2016-02-06 00:00:00,000;4558058;39637083;-35079025;1528;"S03";4881
1603;2016-01-30 00:00:00,000;2016-03-22 00:00:00,000;83123673;33493114;49630559;1534;"S04";4834
1604;2016-01-31 00:00:00,000;2016-04-28 00:00:00,000;51089285;35676075;15413210;1538;"N08";4856
1605;2016-02-03 00:00:00,000;2016-02-26 00:00:00,000;41291066;34347677;6943389;1532;"S01";4876
1606;2016-02-04 00:00:00,000;2016-02-22 00:00:00,000;64817906;37718661;27099245;1550;"S04";4880
1607;2016-02-06 00:00:00,000;2016-03-23 00:00:00,000;82253733;34347677;47906056;1532;"S05";4902
1616;2016-02-14 00:00:00,000;2016-03-20 00:00:00,000;34416414;31015566;3400848;1530;"N08";4856
1618;2016-02-15 00:00:00,000;2016-03-29 00:00:00,000;97048041;27563117;69484924;1544;"C05";4912
1619;2016-02-16 00:00:00,000;2016-05-06 00:00:00,000;62570485;44980798;17589687;1540;"C04";4806
1622;2016-02-18 00:00:00,000;2016-03-17 00:00:00,000;2473318;30826161;-28352843;1555;"S05";4805
1623;2016-02-18 00:00:00,000;2016-04-11 00:00:00,000;68716164;35435914;33280250;1539;"S01";4829
1624;2016-02-21 00:00:00,000;2016-03-22 00:00:00,000;1525940;28764214;-27238274;1553;"N05";4874
1625;2016-02-23 00:00:00,000;2016-05-25 00:00:00,000;44384550;30253926;14130624;1547;"C05";4874
1626;2016-02-24 00:00:00,000;2016-03-07 00:00:00,000;74713665;34978105;39735560;1551;"S05";4861
1628;2016-02-28 00:00:00,000;2016-05-05 00:00:00,000;31792414;29839505;1952909;1522;"S05";4899
1629;2016-02-28 00:00:00,000;2016-05-07 00:00:00,000;32437186;31960772;476414;1523;"S03";4839
1630;2016-02-29 00:00:00,000;2016-05-15 00:00:00,000;87368175;31243926;56124249;1549;"N05";4828
1631;2016-03-01 00:00:00,000;2016-04-22 00:00:00,000;65252425;33341159;31911266;1535;"S03";4815
